"","scientific_name","site","time"
"2846","Stachyris erythroptera","D_Matrix","12:12"
"2847","Orthotomus ruficeps","D_Matrix","12:13"
"2848","Argusianus argus","D_Matrix","12:15"
"2849","Prinia flaviventris","D_Matrix","12:15"
"2850","Pycnonotus erythropthalmos","D_Matrix","12:16"
"2851","Arachnothera longirostra","D_Matrix","12:18"
"2852","Prinia flaviventris","D_Matrix","13:00"
"2853","Pycnonotus erythropthalmos","D_Matrix","13:03"
"2854","Pycnonotus goiavier","D_Matrix","13:04"
"2855","Pycnonotus goiavier","D_Matrix","13:04"
"2856","Arachnothera longirostra","D_Matrix","13:05"
"2857","Macronus ptilosus","D_Matrix","13:07"
"2858","Macronus bornensis","D_Matrix","13:07"
"2859","Orthotomus sericeus","D_Matrix","13:08"
"2860","Pycnonotus atriceps","D_Matrix","13:10"
"2861","Prinia flaviventris","D_Matrix","13:10"
"2862","Orthotomus atrogularis","D_Matrix","13:10"
"2863","Buceros rhinoceros","D_Matrix","13:11"
"2864","Buceros rhinoceros","D_Matrix","13:11"
"2865","Gracula religiosa","D_Matrix","13:14"
"2866","Prinia flaviventris","D_Matrix","14:00"
"2867","Corvus enca","D_Matrix","14:00"
"2868","Pycnonotus atriceps","D_Matrix","14:01"
"2869","Arachnothera longirostra","D_Matrix","14:06"
"2870","Pycnonotus goiavier","D_Matrix","14:06"
"2871","Macronus bornensis","D_Matrix","14:07"
"2872","Prinia flaviventris","D_Matrix","14:13"
"2873","Pycnonotus erythropthalmos","D_Matrix","14:14"
"2874","Orthotomus ruficeps","D_Matrix","14:17"
"2875","Prionochilus xanthopygius","Riparian_1","10:06"
"2876","Malacopteron affine","Riparian_1","10:16"
"2877","Orthotomus atrogularis","Riparian_1","11:00"
"2878","Malacopteron affine","Riparian_1","11:03"
"2879","Malacopteron affine","Riparian_1","11:03"
"2880","Loriculus galgulus","Riparian_1","11:04"
"2881","Loriculus galgulus","Riparian_1","11:04"
"2882","Loriculus galgulus","Riparian_1","11:04"
"2883","Prionochilus xanthopygius","Riparian_1","11:07"
"2884","Prionochilus xanthopygius","Riparian_1","11:07"
"2885","Dicaeum trigonostigma","Riparian_1","11:08"
"2886","Chloropsis cyanopogon","Riparian_1","11:11"
"2887","Spilornis cheela","Riparian_1","11:11"
"2888","Aegithina viridissima","Riparian_1","11:12"
"2889","Aegithina viridissima","Riparian_1","11:12"
"2890","Aethopyga siparaja","Riparian_1","11:13"
"2891","Buceros rhinoceros","Riparian_1","12:00"
"2892","Buceros rhinoceros","Riparian_1","12:00"
"2893","Malacopteron affine","Riparian_1","12:02"
"2894","Pycnonotus atriceps","Riparian_1","12:04"
"2895","Hemiprocne comata","Riparian_1","12:07"
"2896","Loriculus galgulus","Riparian_1","12:08"
"2897","Arachnothera longirostra","Riparian_1","13:11"
"2898","Pycnonotus erythropthalmos","Riparian_1","13:16"
"2899","Arachnothera longirostra","Riparian_1","15:05"
"2900","Spilornis cheela","Riparian_1","15:07"
"2901","Prionochilus xanthopygius","Riparian_1","15:18"
"2902","Copsychus stricklandii","VJR_2","12:00"
"2903","Philentoma velata","VJR_2","12:01"
"2904","Cacomantis merulinus","VJR_2","12:02"
"2905","Philentoma pyrhoptera","VJR_2","12:04"
"2906","Hydrornis schwaneri","VJR_2","12:07"
"2907","Pomatorhinus montanus","VJR_2","12:07"
"2908","Psilopogon duvaucelii","VJR_2","12:07"
"2909","Prionochilus xanthopygius","VJR_2","12:09"
"2910","Macronus ptilosus","VJR_2","12:10"
"2911","Orthotomus atrogularis","VJR_2","12:12"
"2912","Stachyris erythroptera","VJR_2","12:15"
"2913","Alcippe brunneicauda","VJR_2","12:17"
"2914","Harpactes duvaucelii","VJR_2","12:18"
"2915","Alcippe brunneicauda","VJR_2","12:19"
"2916","Pomatorhinus montanus","VJR_2","12:19"
"2917","Stachyris erythroptera","VJR_2","12:19"
"2918","Orthotomus atrogularis","VJR_2","13:00"
"2919","Psilopogon mystacophanos","VJR_2","13:01"
"2920","Centropus sinensis","VJR_2","13:09"
"2921","Pycnonotus brunneus","VJR_2","13:11"
"2922","Orthotomus atrogularis","VJR_2","14:03"
"2923","Hypothymis azurea","VJR_2","14:04"
"2924","Copsychus stricklandii","VJR_2","14:09"
"2925","Psilopogon duvaucelii","VJR_2","14:12"
"2926","Arachnothera longirostra","VJR_2","14:14"
"2927","Orthotomus atrogularis","VJR_2","14:16"
"2928","Pycnonotus erythropthalmos","VJR_2","14:18"
"2929","Philentoma pyrhoptera","VJR_2","15:00"
"2930","Pycnonotus erythropthalmos","VJR_2","15:02"
"2931","Hypothymis azurea","VJR_2","15:17"
"2932","Pycnonotus erythropthalmos","VJR_2","16:00"
"2933","Cyornis umbratilis","VJR_2","16:00"
"2934","Psilopogon mystacophanos","VJR_2","16:04"
"2935","Anorrhinus galeritus","VJR_2","16:05"
"2936","Anorrhinus galeritus","VJR_2","16:05"
"2937","Hydrornis schwaneri","VJR_2","16:06"
"2938","Prionochilus xanthopygius","VJR_2","16:08"
"2939","Malacocincla malaccensis","VJR_2","16:09"
"2940","Copsychus stricklandii","VJR_2","16:11"
"2941","Leptocoma brasiliana","VJR_2","16:12"
"2942","Hypothymis azurea","VJR_2","16:12"
"2943","Psilopogon duvaucelii","VJR_2","16:14"
"2944","Iole crypta","VJR_2","16:18"
"2945","Buceros rhinoceros","VJR_2","17:00"
"2946","Malacopteron affine","VJR_2","17:00"
"2947","Macronus ptilosus","VJR_2","17:00"
"2948","Orthotomus atrogularis","VJR_2","17:00"
"2949","Stachyris erythroptera","VJR_2","17:01"
"2950","Copsychus stricklandii","VJR_2","17:01"
"2951","Psilopogon mystacophanos","VJR_2","17:02"
"2952","Cacomantis sonneratii","VJR_2","17:02"
"2953","Cacomantis merulinus","VJR_2","17:02"
"2954","Hypothymis azurea","VJR_2","17:02"
"2955","Prionochilus xanthopygius","VJR_2","17:05"
"2956","Stachyris erythroptera","VJR_2","17:05"
"2957","Trichastoma bicolor","VJR_2","17:05"
"2958","Rhinortha chlorophaea","VJR_2","17:08"
"2959","Psilopogon duvaucelii","VJR_2","17:09"
"2960","Stachyris erythroptera","VJR_2","17:09"
"2961","Orthotomus atrogularis","VJR_2","17:12"
"2962","Micropternus brachyurus","VJR_2","17:13"
"2963","Micropternus brachyurus","VJR_2","17:15"
"2964","Hydrornis schwaneri","VJR_2","17:15"
"2965","Eurylaimus ochromalus","VJR_2","17:16"
"2966","Stachyris maculata","VJR_2","17:16"
"2967","Pycnonotus erythropthalmos","B10","09:00"
"2968","Macronus bornensis","B10","09:00"
"2969","Centropus bengalensis","B10","09:00"
"2970","Malacopteron affine","B10","09:02"
"2971","Stachyris erythroptera","B10","09:05"
"2972","Buceros rhinoceros","B10","09:06"
"2973","Macronus bornensis","B10","09:07"
"2974","Centropus bengalensis","B10","09:11"
"2975","Orthotomus sericeus","B10","09:11"
"2976","Arachnothera longirostra","B10","09:12"
"2977","Gerygone sulphurea","B10","09:18"
"2978","Stachyris erythroptera","B10","10:00"
"2979","Stachyris erythroptera","B10","10:00"
"2980","Macronus bornensis","B10","10:00"
"2981","Pycnonotus atriceps","B10","10:02"
"2982","Centropus sinensis","B10","10:02"
"2983","Centropus bengalensis","B10","10:03"
"2984","Buceros rhinoceros","B10","10:04"
"2985","Malacopteron affine","B10","10:05"
"2986","Anorrhinus galeritus","B10","10:06"
"2987","Macronus bornensis","B10","10:06"
"2988","Arachnothera longirostra","B10","10:07"
"2989","Stachyris erythroptera","B10","10:07"
"2990","Sasia abnormis","B10","10:10"
"2991","Pycnonotus erythropthalmos","B10","10:11"
"2992","Macronus ptilosus","B10","10:12"
"2993","Pellorneum capistratum","B10","10:12"
"2994","Centropus bengalensis","B10","11:00"
"2995","Pycnonotus erythropthalmos","B10","11:00"
"2996","Stachyris erythroptera","B10","11:00"
"2997","Pellorneum capistratum","B10","11:00"
"2998","Macronus bornensis","B10","11:05"
"2999","Trichastoma bicolor","B10","11:07"
"3000","Pellorneum capistratum","B10","12:00"
"3001","Stachyris erythroptera","B10","12:01"
"3002","Stachyris erythroptera","B10","12:02"
"3003","Macronus bornensis","B10","12:04"
"3004","Pycnonotus erythropthalmos","B10","12:18"
"3005","Orthotomus sericeus","B10","12:19"
"3006","Pycnonotus erythropthalmos","B10","13:01"
"3007","Trichastoma bicolor","B10","13:01"
"3008","Macronus bornensis","B10","13:05"
"3009","Limnonectes finchi","D_Matrix","09:03"
"3010","Limnonectes finchi","D_Matrix","09:14"
"3011","Limnonectes finchi","D_Matrix","10:16"
"3012","Limnonectes finchi","D_Matrix","11:08"
"3013","Limnonectes finchi","D_Matrix","13:08"
"3014","Stachyris erythroptera","C10_621","09:00"
"3015","Stachyris erythroptera","C10_621","09:00"
"3016","Gerygone sulphurea","C10_621","09:01"
"3017","Macronus ptilosus","C10_621","09:00"
"3018","Stachyris erythroptera","C10_621","09:01"
"3019","Eurylaimus ochromalus","C10_621","09:02"
"3020","Orthotomus sericeus","C10_621","09:02"
"3021","Orthotomus sericeus","C10_621","09:02"
"3022","Rhinortha chlorophaea","C10_621","09:08"
"3023","Chloropsis cyanopogon","C10_621","09:00"
"3024","Aegithina viridissima","C10_621","09:10"
"3025","Centropus bengalensis","C10_621","09:16"
"3026","Centropus sinensis","C10_621","09:16"
"3027","Rhipidura javanica","C10_621","09:17"
"3028","Pycnonotus atriceps","C10_621","09:19"
"3029","Pycnonotus atriceps","C10_621","09:19"
"3030","Macronus bornensis","C10_621","10:00"
"3031","Macronus bornensis","C10_621","10:00"
"3032","Pycnonotus atriceps","C10_621","10:00"
"3033","Orthotomus sericeus","C10_621","10:01"
"3034","Orthotomus ruficeps","C10_621","10:01"
"3035","Aegithina viridissima","C10_621","10:04"
"3036","Pycnonotus erythropthalmos","C10_621","10:04"
"3037","Rhinortha chlorophaea","C10_621","10:05"
"3038","Macronus ptilosus","C10_621","10:08"
"3039","Eurylaimus ochromalus","C10_621","10:09"
"3040","Macronus bornensis","C10_621","10:10"
"3041","Arachnothera longirostra","C10_621","10:15"
"3042","Centropus bengalensis","C10_621","10:15"
"3043","Pycnonotus atriceps","C10_621","11:00"
"3044","Pycnonotus atriceps","C10_621","11:00"
"3045","Pycnonotus atriceps","C10_621","11:00"
"3046","Anthreptes simplex","C10_621","11:01"
"3047","Anthreptes simplex","C10_621","11:01"
"3048","Centropus sinensis","C10_621","11:02"
"3049","Centropus sinensis","C10_621","11:02"
"3050","Pycnonotus brunneus","C10_621","11:03"
"3051","Stachyris erythroptera","C10_621","11:04"
"3052","Stachyris erythroptera","C10_621","11:04"
"3053","Rhinortha chlorophaea","C10_621","11:05"
"3054","Orthotomus ruficeps","C10_621","11:05"
"3055","Macronus bornensis","C10_621","11:05"
"3056","Orthotomus sericeus","C10_621","11:05"
"3057","Pycnonotus brunneus","C10_621","11:05"
"3058","Stachyris maculata","C10_621","11:09"
"3059","Pycnonotus atriceps","C10_621","11:11"
"3060","Dicaeum trigonostigma","C10_621","11:11"
"3061","Prinia flaviventris","C10_621","11:12"
"3062","Orthotomus atrogularis","C10_621","11:14"
"3063","Hypothymis azurea","C10_621","11:17"
"3064","Pycnonotus erythropthalmos","C10_621","11:17"
"3065","Arachnothera longirostra","C10_621","11:17"
"3066","Stachyris erythroptera","C10_621","12:00"
"3067","Pycnonotus erythropthalmos","C10_621","12:00"
"3068","Prinia flaviventris","C10_621","12:00"
"3069","Prinia flaviventris","C10_621","12:01"
"3070","Orthotomus sericeus","C10_621","12:01"
"3071","Macronus bornensis","C10_621","12:01"
"3072","Pycnonotus atriceps","C10_621","12:03"
"3073","Pycnonotus atriceps","C10_621","12:04"
"3074","Centropus sinensis","C10_621","12:04"
"3075","Gerygone sulphurea","C10_621","12:07"
"3076","Rhipidura javanica","C10_621","12:08"
"3077","Buceros rhinoceros","C10_621","12:09"
"3078","Buceros rhinoceros","C10_621","12:10"
"3079","Arachnothera longirostra","C10_621","12:10"
"3080","Hypothymis azurea","C10_621","12:16"
"3081","Pycnonotus erythropthalmos","C10_621","13:00"
"3082","Macronus ptilosus","C10_621","13:00"
"3083","Rhinortha chlorophaea","C10_621","13:00"
"3084","Pycnonotus atriceps","C10_621","13:00"
"3085","Pycnonotus atriceps","C10_621","13:00"
"3086","Stachyris erythroptera","C10_621","13:01"
"3087","Buceros rhinoceros","C10_621","13:01"
"3088","Hypothymis azurea","C10_621","13:02"
"3089","Macronus bornensis","C10_621","13:03"
"3090","Prinia flaviventris","C10_621","13:14"
"3091","Prinia flaviventris","C10_621","13:15"
"3092","Prinia flaviventris","C10_621","13:16"
"3093","Macronus bornensis","C10_621","13:16"
"3094","Centropus sinensis","C10_621","13:16"
"3095","Centropus sinensis","C10_621","13:16"
"3096","Arachnothera longirostra","C10_621","13:16"
"3097","Orthotomus sericeus","C10_621","13:16"
"3098","Pycnonotus erythropthalmos","C10_621","13:17"
"3099","Orthotomus sericeus","C10_621","13:17"
"3100","Pycnonotus erythropthalmos","C10_621","14:00"
"3101","Aegithina viridissima","C10_621","14:00"
"3102","Stachyris erythroptera","C10_621","14:00"
"3103","Copsychus stricklandii","C10_621","14:01"
"3104","Pycnonotus erythropthalmos","C10_621","14:01"
"3105","Prionochilus xanthopygius","C10_621","14:07"
"3106","Centropus bengalensis","C10_621","14:07"
"3107","Prinia flaviventris","C10_621","14:08"
"3108","Philautus sp","VJR_1","05:00"
"3109","Bubo sumatranus","VJR_1","05:05"
"3110","Centropus sinensis","VJR_1","05:05"
"3111","Gekko smithi","VJR_1","05:06"
"3112","Metaphrynella sundana","VJR_1","05:07"
"3113","Leptobrachium abbotti","VJR_1","05:07"
"3114","Rhacophorus appendiculatus","VJR_1","05:13"
"3115","Polypedates sp","VJR_1","05:15"
"3116","Rhacophorus nigropalmatus","VJR_1","05:16"
"3117","Limnonectes finchi","VJR_1","05:17"
"3118","Rhacophorus sp","VJR_1","06:00"
"3119","Malacopteron magnirostre","VJR_1","06:00"
"3120","Malacopteron affine","VJR_1","06:00"
"3121","Trichastoma bicolor","VJR_1","06:04"
"3122","Trichastoma bicolor","VJR_1","06:04"
"3123","Pellorneum capistratum","VJR_1","06:05"
"3124","Ceyx erithaca","VJR_1","06:10"
"3125","Meiglyptes tukki","VJR_1","06:11"
"3126","Pomatorhinus montanus","VJR_1","06:12"
"3127","Centropus sinensis","VJR_1","06:12"
"3128","Copsychus pyrropygus","VJR_1","06:13"
"3129","Stachyris erythroptera","VJR_1","06:13"
"3130","Stachyris erythroptera","VJR_1","06:13"
"3131","Dicaeum trigonostigma","VJR_1","06:16"
"3132","Chalcophaps indica","VJR_1","06:16"
"3133","Blythipicus rubiginosus","VJR_1","06:17"
"3134","Stachyridopsis rufifrons","VJR_1","06:19"
"3135","Corvus enca","VJR_1","06:19"
"3136","Argusianus argus","VJR_1","07:00"
"3137","Stachyris erythroptera","VJR_1","07:00"
"3138","Pomatorhinus montanus","VJR_1","07:01"
"3139","Malacopteron magnirostre","VJR_1","07:01"
"3140","Psilopogon mystacophanos","VJR_1","07:01"
"3141","Copsychus pyrropygus","VJR_1","07:01"
"3142","Gracula religiosa","VJR_1","07:01"
"3143","Meiglyptes tristis","VJR_1","07:02"
"3144","Stachyridopsis rufifrons","VJR_1","07:02"
"3145","Pycnonotus atriceps","VJR_1","07:03"
"3146","Gerygone sulphurea","VJR_1","07:03"
"3147","Arachnothera longirostra","VJR_1","07:03"
"3148","Stachyris erythroptera","VJR_1","07:04"
"3149","Macronus ptilosus","VJR_1","07:05"
"3150","Anorrhinus galeritus","VJR_1","07:05"
"3151","Pycnonotus erythropthalmos","VJR_1","07:06"
"3152","Stachyris maculata","VJR_1","07:06"
"3153","Malacopteron affine","VJR_1","07:07"
"3154","Dicaeum trigonostigma","VJR_1","07:07"
"3155","Prionochilus maculatus","VJR_1","07:08"
"3156","Arachnothera longirostra","VJR_1","07:09"
"3157","Stachyris erythroptera","VJR_1","07:09"
"3158","Surniculus lugubris","VJR_1","07:10"
"3159","Hemipus hirundinaceus","VJR_1","07:12"
"3160","Philentoma velata","VJR_1","07:12"
"3161","Centropus bengalensis","VJR_1","07:12"
"3162","Arachnothera longirostra","VJR_1","07:12"
"3163","Eurylaimus ochromalus","VJR_1","07:14"
"3164","Eurylaimus ochromalus","VJR_1","07:14"
"3165","Orthotomus atrogularis","VJR_1","07:15"
"3166","Prionochilus xanthopygius","VJR_1","07:15"
"3167","Trichastoma bicolor","VJR_1","07:15"
"3168","Copsychus stricklandii","VJR_1","07:15"
"3169","Aegithina viridissima","VJR_1","07:18"
"3170","Pycnonotus plumosus","VJR_1","08:00"
"3171","Copsychus pyrropygus","VJR_1","08:00"
"3172","Macronus ptilosus","VJR_1","08:00"
"3173","Pycnonotus erythropthalmos","VJR_1","08:00"
"3174","Stachyris erythroptera","VJR_1","08:00"
"3175","Orthotomus atrogularis","VJR_1","08:00"
"3176","Corvus enca","VJR_1","08:01"
"3177","Meiglyptes tristis","VJR_1","08:01"
"3178","Malacopteron magnirostre","VJR_1","08:02"
"3179","Eurylaimus ochromalus","VJR_1","08:02"
"3180","Aegithina viridissima","VJR_1","08:02"
"3181","Pycnonotus erythropthalmos","VJR_1","08:02"
"3182","Pycnonotus erythropthalmos","VJR_1","08:04"
"3183","Macronus ptilosus","VJR_1","08:04"
"3184","Pomatorhinus montanus","VJR_1","08:05"
"3185","Arachnothera longirostra","VJR_1","08:06"
"3186","Trichastoma bicolor","VJR_1","08:08"
"3187","Malacopteron magnirostre","VJR_1","08:09"
"3188","Chalcophaps indica","VJR_1","08:12"
"3189","Philentoma velata","VJR_1","08:16"
"3190","Argusianus argus","VJR_1","08:17"
"3191","Arachnothera longirostra","VJR_1","08:18"
"3192","Stachyris erythroptera","VJR_1","08:18"
"3193","Alcippe brunneicauda","VJR_1","09:00"
"3194","Macronus ptilosus","VJR_1","09:00"
"3195","Corvus enca","VJR_1","09:00"
"3196","Chalcophaps indica","VJR_1","09:00"
"3197","Malacopteron affine","VJR_1","09:00"
"3198","Stachyridopsis rufifrons","VJR_1","09:00"
"3199","Copsychus stricklandii","VJR_1","09:01"
"3200","Psilopogon duvaucelii","VJR_1","09:03"
"3201","Sasia abnormis","VJR_1","09:04"
"3202","Trichastoma bicolor","VJR_1","09:04"
"3203","Philentoma velata","VJR_1","09:04"
"3204","Malacocincla malaccensis","VJR_1","09:04"
"3205","Alcippe brunneicauda","VJR_1","09:06"
"3206","Stachyridopsis rufifrons","VJR_1","09:06"
"3207","Stachyris erythroptera","VJR_1","09:06"
"3208","Trichastoma bicolor","VJR_1","09:08"
"3209","Orthotomus ruficeps","VJR_1","09:09"
"3210","Malacopteron magnirostre","VJR_1","09:10"
"3211","Pomatorhinus montanus","VJR_1","09:11"
"3212","Corvus enca","VJR_1","09:11"
"3213","Rhacophorus sp","VJR_1","09:13"
"3214","Pycnonotus atriceps","VJR_1","09:15"
"3215","Gekko smithi","VJR_1","09:16"
"3216","Spilornis cheela","VJR_1","09:17"
"3217","Chalcophaps indica","VJR_1","10:00"
"3218","Macronus ptilosus","VJR_1","10:03"
"3219","Stachyris erythroptera","VJR_1","10:05"
"3220","Spilornis cheela","VJR_1","10:05"
"3221","Argusianus argus","VJR_1","10:14"
"3222","Limnonectes finchi","E100_edge","17:02"
"3223","Hylarana nicobariensis","E100_edge","18:09"
"3224","Polypedates sp","E100_edge","18:11"
"3225","Hylarana nicobariensis","E100_edge","19:01"
"3226","Hylarana nicobariensis","E100_edge","19:01"
"3227","Microhyla borneensis","E100_edge","19:06"
"3228","Polypedates sp","E100_edge","19:18"
"3229","Hylarana nicobariensis","E100_edge","20:00"
"3230","Polypedates sp","E100_edge","20:19"
"3231","Microhyla borneensis","E100_edge","21:04"
"3232","Polypedates sp","E100_edge","21:07"
"3233","Fejervarya limnocharis","E100_edge","21:10"
"3234","Copsychus stricklandii","C_Matrix","15:00"
"3235","Orthotomus ruficeps","C_Matrix","15:00"
"3236","Pycnonotus erythropthalmos","C_Matrix","15:01"
"3237","Centropus bengalensis","C_Matrix","15:01"
"3238","Hylarana nicobariensis","C_Matrix","15:01"
"3239","Prinia flaviventris","C_Matrix","15:02"
"3240","Pycnonotus atriceps","C_Matrix","15:02"
"3241","Pycnonotus atriceps","C_Matrix","15:03"
"3242","Pycnonotus atriceps","C_Matrix","15:03"
"3243","Pycnonotus goiavier","C_Matrix","15:06"
"3244","Macronus bornensis","C_Matrix","15:07"
"3245","Eurylaimus ochromalus","C_Matrix","15:09"
"3246","Pycnonotus erythropthalmos","C_Matrix","15:10"
"3247","Prinia flaviventris","C_Matrix","15:10"
"3248","Pycnonotus simplex","C_Matrix","15:12"
